MID,MERCHANT DBA NAME,STATUS EDC,OPENDATE,MSO,SOURCE CODE,POS1
215084567,ANGKOT OK TRIP 502       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084575,ANGKOT OK TRIP 503       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084583,ANGKOT OK TRIP 504       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084591,ANGKOT OK TRIP 505       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084609,ANGKOT OK TRIP 506       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084617,ANGKOT OK TRIP 507       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084625,ANGKOT OK TRIP 508       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084633,ANGKOT OK TRIP 509       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084641,ANGKOT OK TRIP 510       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084658,ANGKOT OK TRIP 511       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084666,ANGKOT OK TRIP 512       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084674,ANGKOT OK TRIP 513       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084682,ANGKOT OK TRIP 514       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084690,ANGKOT OK TRIP 515       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084708,ANGKOT OK TRIP 516       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084716,ANGKOT OK TRIP 517       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084724,ANGKOT OK TRIP 518       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084732,ANGKOT OK TRIP 519       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084740,ANGKOT OK TRIP 520       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084757,ANGKOT OK TRIP 521       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084765,ANGKOT OK TRIP 522       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084773,ANGKOT OK TRIP 523       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084781,ANGKOT OK TRIP 524       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084799,ANGKOT OK TRIP 525       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084807,ANGKOT OK TRIP 526       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084815,ANGKOT OK TRIP 527       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084823,ANGKOT OK TRIP 528       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084831,ANGKOT OK TRIP 529       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084849,ANGKOT OK TRIP 530       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084856,ANGKOT OK TRIP 531       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084864,ANGKOT OK TRIP 532       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084872,ANGKOT OK TRIP 533       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084880,ANGKOT OK TRIP 534       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084898,ANGKOT OK TRIP 535       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084906,ANGKOT OK TRIP 536       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084914,ANGKOT OK TRIP 537       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084922,ANGKOT OK TRIP 538       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084930,ANGKOT OK TRIP 539       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084948,ANGKOT OK TRIP 540       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084955,ANGKOT OK TRIP 541       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084963,ANGKOT OK TRIP 542       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084971,ANGKOT OK TRIP 543       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084989,ANGKOT OK TRIP 544       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215084997,ANGKOT OK TRIP 545       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085002,ANGKOT OK TRIP 546       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085010,ANGKOT OK TRIP 547       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085028,ANGKOT OK TRIP 548       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085036,ANGKOT OK TRIP 549       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085044,ANGKOT OK TRIP 550       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085051,ANGKOT OK TRIP 551       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085069,ANGKOT OK TRIP 552       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085077,ANGKOT OK TRIP 553       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085085,ANGKOT OK TRIP 554       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085093,ANGKOT OK TRIP 555       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085101,ANGKOT OK TRIP 556       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085119,ANGKOT OK TRIP 557       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085127,ANGKOT OK TRIP 558       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085135,ANGKOT OK TRIP 559       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085143,ANGKOT OK TRIP 560       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085150,ANGKOT OK TRIP 561       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085168,ANGKOT OK TRIP 562       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085176,ANGKOT OK TRIP 563       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085184,ANGKOT OK TRIP 564       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085192,ANGKOT OK TRIP 565       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085200,ANGKOT OK TRIP 566       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085218,ANGKOT OK TRIP 567       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085226,ANGKOT OK TRIP 568       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085234,ANGKOT OK TRIP 569       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085242,ANGKOT OK TRIP 570       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085259,ANGKOT OK TRIP 571       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085267,ANGKOT OK TRIP 572       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085275,ANGKOT OK TRIP 573       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085283,ANGKOT OK TRIP 574       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085291,ANGKOT OK TRIP 575       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085309,ANGKOT OK TRIP 576       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085317,ANGKOT OK TRIP 577       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085325,ANGKOT OK TRIP 578       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085333,ANGKOT OK TRIP 579       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085341,ANGKOT OK TRIP 580       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085358,ANGKOT OK TRIP 581       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085366,ANGKOT OK TRIP 582       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085374,ANGKOT OK TRIP 583       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085382,ANGKOT OK TRIP 584       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085390,ANGKOT OK TRIP 585       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085408,ANGKOT OK TRIP 586       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085416,ANGKOT OK TRIP 587       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085424,ANGKOT OK TRIP 588       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085432,ANGKOT OK TRIP 589       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085440,ANGKOT OK TRIP 590       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085457,ANGKOT OK TRIP 591       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085465,ANGKOT OK TRIP 592       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085473,ANGKOT OK TRIP 593       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085481,ANGKOT OK TRIP 594       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085499,ANGKOT OK TRIP 595       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085507,ANGKOT OK TRIP 596       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085515,ANGKOT OK TRIP 597       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085523,ANGKOT OK TRIP 598       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085531,ANGKOT OK TRIP 599       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085549,ANGKOT OK TRIP 600       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085556,ANGKOT OK TRIP 601       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085564,ANGKOT OK TRIP 602       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085572,ANGKOT OK TRIP 603       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085580,ANGKOT OK TRIP 604       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085598,ANGKOT OK TRIP 605       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085606,ANGKOT OK TRIP 606       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085614,ANGKOT OK TRIP 607       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085622,ANGKOT OK TRIP 608       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085630,ANGKOT OK TRIP 609       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085648,ANGKOT OK TRIP 610       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085655,ANGKOT OK TRIP 611       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085663,ANGKOT OK TRIP 612       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085671,ANGKOT OK TRIP 613       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085689,ANGKOT OK TRIP 614       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085697,ANGKOT OK TRIP 615       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085705,ANGKOT OK TRIP 616       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085713,ANGKOT OK TRIP 617       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085721,ANGKOT OK TRIP 618       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085739,ANGKOT OK TRIP 619       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085747,ANGKOT OK TRIP 620       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085754,ANGKOT OK TRIP 621       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085762,ANGKOT OK TRIP 622       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085770,ANGKOT OK TRIP 623       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085788,ANGKOT OK TRIP 624       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085796,ANGKOT OK TRIP 625       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085804,ANGKOT OK TRIP 626       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085812,ANGKOT OK TRIP 627       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085820,ANGKOT OK TRIP 628       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085838,ANGKOT OK TRIP 629       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085846,ANGKOT OK TRIP 630       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085853,ANGKOT OK TRIP 631       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085861,ANGKOT OK TRIP 632       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085879,ANGKOT OK TRIP 633       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085887,ANGKOT OK TRIP 634       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085895,ANGKOT OK TRIP 635       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085903,ANGKOT OK TRIP 636       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085911,ANGKOT OK TRIP 637       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085929,ANGKOT OK TRIP 638       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085937,ANGKOT OK TRIP 639       ,02,9/25/2018,   ,I2Y1NO000000000000,001
215085945,BINAR 2 MBL              ,02,9/28/2018,O14,                  ,001
215085952,HIPPO LAUNDRY 2 MBL      ,02,9/27/2018,O14,                  ,001
215086059,FRA CELLULAR MBL         ,02,9/28/2018,O02,                  ,001
215086075,WIND FORCES MBL          ,02,9/28/2018,O02,                  ,001
215086083,TAN SALON MBL            ,02,9/28/2018,O02,                  ,001
215086091,BAKARA MBL               ,02,9/28/2018,O02,                  ,001
215086117,BENGKEL MOTOR RATU BAN MB,02,9/28/2018,O02,                  ,001
215086133,FLASH WASH MBL           ,02,9/28/2018,O02,                  ,001
215086141,AR RAHMAN MBL            ,02,9/28/2018,O02,                  ,001
215086158,DAIICHI CELL MBL         ,02,9/28/2018,O02,                  ,001
215086166,PAN CAFE MBL             ,02,9/28/2018,O02,                  ,001
215086182,HIZFA SALON MBL          ,02,9/28/2018,O02,                  ,001
215086190,WARUNK SPG MBL           ,02,9/28/2018,O02,                  ,001
215086208,GILDEN ELECTRINDO MBL    ,02,9/28/2018,O02,                  ,001
215086224,GLOBAL TECH MBL          ,02,9/28/2018,O02,                  ,001
215086232,EYZA JAYA SOCCER MBL     ,02,9/28/2018,O02,                  ,001
215086240,DZAKKI KIDS COLLECTION MB,02,9/28/2018,O02,                  ,001
215086257,BC DIAR RIZANA SOPHIE PAR,02,9/28/2018,O02,                  ,001
215086265,DAAW SALON MBL           ,02,9/28/2018,O02,                  ,001
215086273,OPTIK AMANAH MBL         ,02,9/28/2018,O02,                  ,001
215086281,ANEKA TERPAL MBL         ,02,9/28/2018,O02,                  ,001
215086299,DENSO UTAMA JAYA MBL     ,02,9/28/2018,O02,                  ,001
215086307,NAUFAL COMPUTER MBL      ,02,9/28/2018,O02,                  ,001
215086463,LBB DELTA BUARAN MBL     ,02,9/27/2018,O13,                  ,001
215086471,LBB DELTA CAKUNG JGC MBL ,02,9/27/2018,O13,                  ,001
215086489,LBB DELTA CIBUBUR MBL    ,02,9/27/2018,O13,                  ,001
215086497,LBB DELTA CIKARANG 1 MBL ,02,9/27/2018,O13,                  ,001
215086505,LBB DELTA CIKARANG 2 MBL ,02,9/27/2018,O13,                  ,001
215086513,LBB DELTA CIPAYUNG MBL   ,02,9/27/2018,O13,                  ,001
215086521,LBB DELTA GALAXY 1 MBL   ,02,9/27/2018,O13,                  ,001
215086539,LBB DELTA GALAXY 2 MBL   ,02,9/27/2018,O13,                  ,001
215086547,LBB DELTA HARAPAN INDAH M,02,9/27/2018,O13,                  ,001
215086554,LBB DELTA KALIMALANG MBL ,02,9/27/2018,O13,                  ,001
215086562,LBB DELTA KARAWANG 1 MBL ,02,9/27/2018,O13,                  ,001
215086570,LBB DELTA KARAWANG 2 MBL ,02,9/27/2018,O13,                  ,001
215086588,LBB DELTA MUTIARA GADING ,02,9/27/2018,O13,                  ,001
215086596,LBB DELTA PONDOK GEDE MBL,02,9/27/2018,O13,                  ,001
215086604,LBB DELTA RAWASARI MBL   ,02,9/27/2018,O13,                  ,001
215086612,LBB DELTA METLAND MBL    ,02,9/27/2018,O13,                  ,001
215086620,LBB DELTA TAMBUN 2 MBL   ,02,9/27/2018,O13,                  ,001
215086638,LBB DELTA TAMBUN 3 MBL   ,02,9/27/2018,O13,                  ,001
215086646,LBB DELTA UNDERPASS JALAN,02,9/27/2018,O13,                  ,001
215086653,LBB DELTA WISMA ASRI MBL ,02,9/27/2018,O13,                  ,001
215086661,LBB DELTA ZAMRUD MBL     ,02,9/27/2018,O13,                  ,001
215086679,LBB DELTA GALAXY 3 MBL   ,02,9/27/2018,O13,                  ,001
215090945,YEMEMBER KLP GADING MBL  ,02,9/27/2018,N16,                  ,001
215090952,HOKKAIDO LEGEND 4 MBL    ,02,9/28/2018,L15,                  ,001
215090994,METRO KOPITIAM KRAMATJATI,02,9/27/2018,L14,B1X2ML140000060PG1,001
215091232,EXTREME SHOP MBL         ,02,9/28/2018,L16,                  ,001
215091240,EXTREME SHOP 1 MBL       ,02,9/28/2018,L10,                  ,001
215091273,DAILY FRESH ARTHA GADING ,02,9/27/2018,H28,B1Y1MH281928302PG1,000
215091281,DAILY FRESH CIBUBUR JNC M,02,9/27/2018,H28,B1Y1MH281928302PG1,000
215091299,DAILY FRESH PLAZA CIBUBUR,02,9/27/2018,H28,B1Y1MH281928302PG1,000
215091307,DAILY FRESH PLAZA PNDK GE,02,9/27/2018,H28,B1Y1MH281928302PG1,000
215091315,DAILY FRESH RS AWAL BROSS,02,9/27/2018,H28,B1Y1MH281928302PG1,000
215091323,DAILY FRESH RS EVASARI MB,02,9/27/2018,H28,B1Y1MH281928302PG1,000
215091331,DAILY FRESH TAMINI 1 MBL ,02,9/27/2018,H28,B1Y1MH281928302PG1,000
215091349,DAILY FRESH TAMANI 2 MBL ,02,9/27/2018,H28,B1Y1MH281928302PG1,000
215091356,DAILY FRESH CIPUTRA MBL  ,02,9/27/2018,H28,B1Y1MH281928302PG1,000
215253881,TOKO SUSU CAHAYA MBL     ,02,9/28/2018,O02,                  ,001
215256181,TOP ELEKTRONIK MBL       ,02,9/27/2018,O02,                  ,001
215303181,FRIENDS BEAD MBL         ,02,9/28/2018,O02,                  ,001
215304593,HTC MBL                  ,02,9/27/2018,O02,                  ,001
215306192,BARSIPOT MBL             ,02,9/28/2018,O02,                  ,001
215306762,NGOPIISME MBL            ,02,9/28/2018,O14,                  ,001
215306804,TOKO BABY MIRACLE MBL    ,02,9/28/2018,O02,                  ,001
215307323,ANGKRINGAN MAS TO MBL    ,02,9/28/2018,O02,                  ,001
215316407,KAMIKO WISATA MBL        ,02,9/28/2018,O13,                  ,001
215316589,LPBB VOLTA EXACT MBL     ,02,9/27/2018,O14,                  ,001
215316597,LPBB VOLTA EXACT 2 MBL   ,02,9/27/2018,O14,                  ,001
215316647,UNGGUL WIJAYA MOBILINDO M,02,9/27/2018,O18,                  ,001
215316720,GROSIR FRAME MBL         ,02,9/27/2018,O02,                  ,001
215316936,MJF PRODUCTION MBL       ,02,9/27/2018,O18,                  ,001
215317439,KRISAN INTERIOR MBL      ,02,9/27/2018,O02,                  ,001
215317462,SARI MANDIRI MBL         ,02,9/27/2018,O02,                  ,001
215317504,TOKO BERKAH MINERAL MBL  ,02,9/27/2018,O02,                  ,001
215317546,CLARIS BEAUTY MBL        ,02,9/27/2018,O13,                  ,001
215317553,AL HIJAMAH MBL           ,02,9/27/2018,O13,                  ,001
215317561,LIA SALON MBL            ,02,9/27/2018,O02,                  ,001
215317579,JOHAN MUSIC N SPORT MBL  ,02,9/27/2018,O02,                  ,001
215317587,SINAR FAJAR OPTIKAL MBL  ,02,9/27/2018,O02,                  ,001
215317595,TOKO BUMEN JAYA MBL      ,02,9/27/2018,O02,                  ,001
215317603,MJ STONE MBL             ,02,9/27/2018,O02,                  ,001
215317611,OPTIK S MAKMUR MBL       ,02,9/27/2018,O02,                  ,001
215317629,SINAR TERANG ABADI MBL   ,02,9/27/2018,O02,                  ,001
215317637,ALFA CELL MBL            ,02,9/26/2018,O02,                  ,001
215317645,TOKO BUNGA ALISA MBL     ,01,9/27/2018,O09,                  ,001
215317678,NEC ENGLISH CAFE MBL     ,02,9/27/2018,O02,                  ,001
215317686,DUTA COMPUTER MBL        ,02,9/27/2018,O02,                  ,001
215317702,TOKO SIP ACCESSORIES 1 MB,01,9/27/2018,O04,                  ,001
215317710,TOKO SIP ACCESSORIES 2 MB,02,9/27/2018,O04,                  ,001
215317728,SEVEN TUJUH MBL          ,02,9/27/2018,O02,                  ,001
215317736,MIE AYAM DUWIT MBL       ,01,9/26/2018,O16,B1X2MO163637243PG1,001
215317744,PRINT PLUS MBL           ,02,9/27/2018,O02,                  ,001
215317751,TOP DIAMOND MOTOR MBL    ,02,9/26/2018,O14,                  ,001
215317769,LABORATORIUM KLINIK PLATI,02,9/27/2018,O09,                  ,001
215317777,VIP CELL MBL             ,02,9/27/2018,O02,                  ,001
215317785,TOKO SINAR MUSTIKA MBL   ,02,9/28/2018,O17,                  ,001
215317793,ANEKA JAYA MBL           ,01,9/27/2018,O02,                  ,001
215317801,TOKO SUSU ORANGE MBL     ,02,9/26/2018,O09,                  ,001
215317819,LUCKY ELECTRONIC MBL     ,02,9/27/2018,O02,                  ,001
215317827,TOKO ELECTRONIK AW MBL   ,02,9/27/2018,O09,                  ,001
215317850,TOKO MEGA 2 MBL          ,02,9/27/2018,O02,                  ,001
215317876,AS SPORT KELAPA GADING MB,02,9/27/2018,O17,                  ,001
215317884,BEDJO AUTO ACCESSORIES MB,02,9/27/2018,O16,B1X2MO163637017PG1,001
215317892,UCOK DURIAN H BABA MBL   ,02,9/26/2018,O02,                  ,001
215317900,TATA TWO CELL MBL        ,02,9/26/2018,O02,                  ,001
215317918,YATI COLLECTION MBL      ,01,9/26/2018,O02,                  ,001
